inspection_id,name,address,postal,lat,lon,date,facility_status,inspection_type,violation_observed,description
242720220518,TAQUERIA EL FAROLITO #3,2950 24TH ST,94110,37.752728,-122.411122,2022-05-18,PASS,reinspection/followup,Minor,Food Safety Manager Certification and Food Handler Card
242720220518,TAQUERIA EL FAROLITO #3,2950 24TH ST,94110,37.752728,-122.411122,2022-05-18,PASS,reinspection/followup,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 6/1/2022 ]
242720220518,TAQUERIA EL FAROLITO #3,2950 24TH ST,94110,37.752728,-122.411122,2022-05-18,PASS,reinspection/followup,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 6/1/2022 ]"
242720220518,TAQUERIA EL FAROLITO #3,2950 24TH ST,94110,37.752728,-122.411122,2022-05-18,PASS,reinspection/followup,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use"
242720220518,TAQUERIA EL FAROLITO #3,2950 24TH ST,94110,37.752728,-122.411122,2022-05-18,PASS,reinspection/followup,OUT (Not in Compliance),Nonfood contact surfaces clean  [ date violation corrected: 6/1/2022 ]
242720220518,TAQUERIA EL FAROLITO #3,2950 24TH ST,94110,37.752728,-122.411122,2022-05-18,PASS,reinspection/followup,OUT (Not in Compliance),Thermometers provided and accurate  [ date violation corrected: 6/1/2022 ]
242720220601,TAQUERIA EL FAROLITO #3,2950 24TH ST,94110,37.752728,-122.411122,2022-06-01,PASS,reinspection/followup,,
242820210527,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2021-05-27,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 1/19/2023 ]
242820210527,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2021-05-27,PASS,routine,Minor - Corrected on Site,Hands clean and properly washed; proper glove use  [ date violation corrected: 1/19/2023 ]
242820210527,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2021-05-27,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 1/19/2023 ]"
242820210527,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2021-05-27,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 1/19/2023 ]"
242820210527,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2021-05-27,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified  [ date violation corrected: 1/19/2023 ]
242820210527,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2021-05-27,PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean  [ date violation corrected: 1/19/2023 ]
242820210527,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2021-05-27,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Wiping cloths; properly used and stored  [ date violation corrected: 1/19/2023 ]
242820230119,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2023-01-19,PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures
242820230119,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2023-01-19,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals"
242820230119,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2023-01-19,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized
242820230119,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2023-01-19,PASS,routine,Minor - Corrected on Site,Proper cooling methods  [ date violation corrected: 3/3/2023 ]
242820230119,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2023-01-19,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 3/3/2023 ]"
242820230119,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2023-01-19,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 3/3/2023 ]
242820230119,LA GALLINITA,2989 24TH ST,94110,37.752634,-122.411658,2023-01-19,PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips  [ date violation corrected: 3/3/2023 ]"
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,Major - Corrected on Site,"No insects, rodents, birds or nonservice animals"
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 5/5/2023 ]
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,Minor - Corrected on Site,Proper cooling methods  [ date violation corrected: 5/5/2023 ]
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use"
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,OUT (Not in Compliance),Premises; personal/cleaning items; vermin proofing  [ date violation corrected: 5/5/2023 ]
243720230428,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-04-28,CONDITIONAL PASS,routine,OUT (Not in Compliance),Wiping cloths; properly used and stored
243720201013,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2020-10-13,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 6/2/2021 ]
243720201013,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2020-10-13,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 6/2/2021 ]"
243720201013,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2020-10-13,PASS,routine,OUT (Not in Compliance),Premises; personal/cleaning items; vermin proofing  [ date violation corrected: 6/2/2021 ]
243720210602,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2021-06-02,PASS,routine,Major - Corrected on Site,Proper cooling methods  [ date violation corrected: 1/5/2022 ]
243720210602,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2021-06-02,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 1/5/2022 ]
243720210602,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2021-06-02,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 1/5/2022 ]
243720220105,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-01-05,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 10/11/2022 ]"
243720220105,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-01-05,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 10/11/2022 ]"
243720220105,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-01-05,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified  [ date violation corrected: 10/11/2022 ]
243720221011,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-10-11,PASS,routine,Minor,Food contact surfaces: clean and sanitized  [ date violation corrected: 4/28/2023 ]
243720221011,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-10-11,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 4/28/2023 ]"
243720221011,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-10-11,PASS,routine,Minor,Proper hot and cold holding temperatures  [ date violation corrected: 4/28/2023 ]
243720221011,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-10-11,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 4/28/2023 ]"
243720221011,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-10-11,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified  [ date violation corrected: 4/28/2023 ]
6620220220215,CAKE COQUETTE,1501 CORTLAND AVE,94110,37.739764,-122.409475,2022-02-15,PASS,routine,,
243720221011,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-10-11,PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean  [ date violation corrected: 4/28/2023 ]
243720221011,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2022-10-11,PASS,routine,OUT (Not in Compliance),Toilet facilities: facilities properly maintained  [ date violation corrected: 4/28/2023 ]
243720230505,MANORA'S THAI CUISINE,1600 FOLSOM ST,94103,37.770748,-122.415137,2023-05-05,PASS,reinspection/followup,,
244720200625,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2020-06-25,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 7/30/2020 ]"
244720200730,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2020-07-30,PASS,reinspection/followup,,
244720210825,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2021-08-25,PASS,routine,Minor - Corrected on Site,Demonstration of knowledge  [ date violation corrected: 7/11/2022 ]
244720210825,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2021-08-25,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Wiping cloths; properly used and stored  [ date violation corrected: 7/11/2022 ]
244720220711,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2022-07-11,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 8/10/2022 ]
244720220711,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2022-07-11,PASS,routine,OUT (Not in Compliance),"Adequate ventilation and lighting; designated areas, use  [ date violation corrected: 8/10/2022 ]"
244720220711,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2022-07-11,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 8/10/2022 ]"
244720220810,NEW CASTILLITO INC.,2092 MISSION ST,94110,37.76356,-122.419582,2022-08-10,PASS,reinspection/followup,,
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,Major,Food contact surfaces: clean and sanitized  [ date violation corrected: 7/13/2021 ]
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,Major,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 7/13/2021 ]"
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,Major - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 7/29/2021 ]
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 7/29/2021 ]
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 7/29/2021 ]"
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 7/29/2021 ]"
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,OUT (Not in Compliance),Food storage; food storage containers identified  [ date violation corrected: 7/29/2021 ]
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,OUT (Not in Compliance),Thermometers provided and accurate  [ date violation corrected: 7/29/2021 ]
245420210712,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-12,CLOSURE,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips  [ date violation corrected: 7/29/2021 ]"
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 5/17/2023 ]
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,Major - Corrected on Site,Hands clean and properly washed; proper glove use  [ date violation corrected: 5/17/2023 ]
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,Major - Corrected on Site,Proper cooling methods  [ date violation corrected: 5/17/2023 ]
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 5/17/2023 ]
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,Minor,"Compliance with shell stock tags, condition, display  [ date violation corrected: 5/17/2023 ]"
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 5/17/2023 ]"
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,Minor,"Proper eating, tasting, drinking or tobacco use  [ date violation corrected: 5/17/2023 ]"
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 5/17/2023 ]"
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 5/17/2023 ]"
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 5/17/2023 ]"
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 5/17/2023 ]
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,OUT (Not in Compliance),Plumbing; proper backflow devices  [ date violation corrected: 5/17/2023 ]
245420230308,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-03-08,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips  [ date violation corrected: 5/17/2023 ]"
245420210713,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-13,PASS,reinspection/followup,,
245420210714,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-14,PASS,reinspection/followup,,
245420210716,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-16,PASS,reinspection/followup,,
245420210729,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2021-07-29,PASS,reinspection/followup,,
245420230517,SAN JALISCO,901 SOUTH VAN NESS AVE,94110,37.758634,-122.416866,2023-05-17,PASS,reinspection/followup,,
245520210506,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2021-05-06,PASS,routine,,
245520220309,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2022-03-09,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 6/26/2023 ]
245520230626,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2023-06-26,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 6/26/2023 ]
245520230626,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2023-06-26,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
245520230626,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2023-06-26,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 6/26/2023 ]
245520230626,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2023-06-26,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
245520230626,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2023-06-26,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available
245520230626,MUDDY WATERS,521 VALENCIA ST,94110,37.764484,-122.421815,2023-06-26,PASS,routine,OUT (Not in Compliance),Premises; personal/cleaning items; vermin proofing
246920220209,OKOZE SUSHI,1207 UNION ST,94109,37.799143,-122.419317,2022-02-09,PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures
247220201020,STARBUCKS COFFEE,1501 FILLMORE ST,94115,37.783505,-122.432784,2020-10-20,PASS,routine,,
247220220106,STARBUCKS COFFEE,1501 FILLMORE ST,94115,37.783505,-122.432784,2022-01-06,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
247220220106,STARBUCKS COFFEE,1501 FILLMORE ST,94115,37.783505,-122.432784,2022-01-06,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Toxic substances properly identified; stored & used
247220230112,STARBUCKS COFFEE,1501 FILLMORE ST,94115,37.783505,-122.432784,2023-01-12,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
249520210209,STARBUCK'S COFFEE #525,2222 FILLMORE,94115,37.790157,-122.434037,2021-02-09,PASS,routine,Minor,Hot and cold running water available  [ date violation corrected: 2/16/2021 ]
292620220413,LUQUES RESTAURANT & BAR,433 POWELL ST,94102,37.788673,-122.408524,2022-04-13,PASS,routine,,
249520210209,STARBUCK'S COFFEE #525,2222 FILLMORE,94115,37.790157,-122.434037,2021-02-09,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 2/9/2022 ]"
249520210216,STARBUCK'S COFFEE #525,2222 FILLMORE,94115,37.790157,-122.434037,2021-02-16,PASS,reinspection/followup,,
249520220209,STARBUCK'S COFFEE #525,2222 FILLMORE,94115,37.790157,-122.434037,2022-02-09,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
249520230222,STARBUCK'S COFFEE #525,2222 FILLMORE,94115,37.790157,-122.434037,2023-02-22,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
250520220203,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2022-02-03,CONDITIONAL PASS,routine,Major - Corrected on Site,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 2/11/2022 ]"
250520220203,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2022-02-03,CONDITIONAL PASS,routine,Major - Corrected on Site,Proper cooling methods  [ date violation corrected: 2/11/2022 ]
250520220203,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2022-02-03,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 2/11/2022 ]"
250520210128,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2021-01-28,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 2/4/2021 ]
250520210128,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2021-01-28,PASS,routine,Minor,Demonstration of knowledge  [ date violation corrected: 2/4/2021 ]
250520210128,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2021-01-28,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 2/4/2021 ]"
250520210128,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2021-01-28,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 2/4/2021 ]
250520210128,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2021-01-28,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 2/4/2021 ]"
250520210128,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2021-01-28,PASS,routine,OUT (Not in Compliance),Plumbing; proper backflow devices  [ date violation corrected: 2/4/2021 ]
250520210204,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2021-02-04,PASS,reinspection/followup,,
250520220211,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2022-02-11,PASS,reinspection/followup,,
250520220727,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2022-07-27,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 4/20/2023 ]
250520220727,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2022-07-27,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 4/20/2023 ]"
250520230420,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2023-04-20,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals"
250520230420,AMERICANA GRILL & FOUNTAIN,3532 BALBOA ST,94121,37.775806,-122.496608,2023-04-20,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
251920210720,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2021-07-20,PASS,routine,Major - Corrected on Site,Proper reheating for hot holding  [ date violation corrected: 7/20/2021 ]
251920210720,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2021-07-20,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 3/8/2022 ]"
251920210720,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2021-07-20,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 3/8/2022 ]"
251920210720,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2021-07-20,PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean  [ date violation corrected: 3/8/2022 ]
251920220308,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2022-03-08,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 10/6/2022 ]
251920220308,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2022-03-08,PASS,routine,Minor - Corrected on Site,Time as a Public Health Control; procedures and records  [ date violation corrected: 3/8/2022 ]
253520230411,PEET'S COFFEE INC,2197 FILLMORE ST,94115,37.789787,-122.434067,2023-04-11,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
251920220308,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2022-03-08,PASS,routine,OUT (Not in Compliance) - Corrected on Site,"Adequate ventilation and lighting; designated areas, use  [ date violation corrected: 3/8/2022 ]"
251920221006,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2022-10-06,PASS,routine,,
251920230517,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2023-05-17,PASS,routine,Major - Corrected on Site,Time as a Public Health Control; procedures and records
251920230517,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2023-05-17,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible
251920230517,PACIFIC PLAZA CAFE,1340 FRANKLIN ST,94109,37.786864,-122.423218,2023-05-17,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures
252320201016,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2020-10-16,PASS,routine,Major - Corrected on Site,Hands clean and properly washed; proper glove use  [ date violation corrected: 1/3/2022 ]
252320201016,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2020-10-16,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 1/3/2022 ]
252320201016,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2020-10-16,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 1/3/2022 ]
252320201016,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2020-10-16,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 1/3/2022 ]"
252320201016,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2020-10-16,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 1/3/2022 ]"
252320201016,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2020-10-16,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 1/3/2022 ]"
252320220103,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2022-01-03,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 1/3/2023 ]
252320220103,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2022-01-03,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 1/3/2023 ]
252320220103,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2022-01-03,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 1/3/2023 ]"
252320220103,VENICE PIZZA AND RESTAURANT,5228 MISSION ST,94112,37.715315,-122.442007,2022-01-03,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 1/3/2023 ]"
