business_id,business_name,business_address,postal,lat,lon,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
71232,Uncle Cafe,65 Waverly Pl,94108,37.794034,-122.406794,71232_20181218,2018-12-18,69,Routine - Unscheduled,71232_20181218_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71232,Uncle Cafe,65 Waverly Pl,94108,37.794034,-122.406794,71232_20181218,2018-12-18,69,Routine - Unscheduled,71232_20181218_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20180302,2018-03-02,90,Routine - Unscheduled,71286_20180302_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20180302,2018-03-02,90,Routine - Unscheduled,71286_20180302_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20180302,2018-03-02,90,Routine - Unscheduled,71286_20180302_103132,Improper thawing methods,Moderate Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20180302,2018-03-02,90,Routine - Unscheduled,71286_20180302_103154,Unclean or degraded floors walls or ceilings,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20170414,2017-04-14,96,Routine - Unscheduled,71286_20170414_103139,Improper food storage,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20170414,2017-04-14,96,Routine - Unscheduled,71286_20170414_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20190410,2019-04-10,79,Routine - Unscheduled,71286_20190410_103114,High risk vermin infestation,High Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20190410,2019-04-10,79,Routine - Unscheduled,71286_20190410_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20190410,2019-04-10,79,Routine - Unscheduled,71286_20190410_103148,No thermometers or uncalibrated thermometers,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20190410,2019-04-10,79,Routine - Unscheduled,71286_20190410_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20190410,2019-04-10,79,Routine - Unscheduled,71286_20190410_103154,Unclean or degraded floors walls or ceilings,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,71286_20190410,2019-04-10,79,Routine - Unscheduled,71286_20190410_103133,Foods not protected from contamination,Moderate Risk
71292,Coqueta,Pier 5,94111,37.798084,-122.39646,71292_20190315,2019-03-15,96,Routine - Unscheduled,71292_20190315_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71292,Coqueta,Pier 5,94111,37.798084,-122.39646,71292_20161221,2016-12-21,92,Routine - Unscheduled,71292_20161221_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71292,Coqueta,Pier 5,94111,37.798084,-122.39646,71292_20161221,2016-12-21,92,Routine - Unscheduled,71292_20161221_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71292,Coqueta,Pier 5,94111,37.798084,-122.39646,71292_20161221,2016-12-21,92,Routine - Unscheduled,71292_20161221_103143,Inadequate warewashing facilities or equipment,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20171115,2017-11-15,74,Routine - Unscheduled,71310_20171115_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20171115,2017-11-15,74,Routine - Unscheduled,71310_20171115_103142,Unclean nonfood contact surfaces,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20171115,2017-11-15,74,Routine - Unscheduled,71310_20171115_103154,Unclean or degraded floors walls or ceilings,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20171115,2017-11-15,74,Routine - Unscheduled,71310_20171115_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20171115,2017-11-15,74,Routine - Unscheduled,71310_20171115_103109,Unclean or unsanitary food contact surfaces,High Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20171115,2017-11-15,74,Routine - Unscheduled,71310_20171115_103114,High risk vermin infestation,High Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20171115,2017-11-15,74,Routine - Unscheduled,71310_20171115_103133,Foods not protected from contamination,Moderate Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103139,Improper food storage,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103133,Foods not protected from contamination,Moderate Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103132,Improper thawing methods,Moderate Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103154,Unclean or degraded floors walls or ceilings,Low Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103105,Improper cooling methods,High Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103114,High risk vermin infestation,High Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71310,Golden King Vietnamese Restaurant,757 Clay St,94108,37.794307,-122.405655,71310_20181203,2018-12-03,55,Routine - Unscheduled,71310_20181203_103103,High risk food holding temperature,High Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20170425,2017-04-25,83,Routine - Unscheduled,71322_20170425_103129,Insufficient hot water or running water,Moderate Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20170425,2017-04-25,83,Routine - Unscheduled,71322_20170425_103131,Moderate risk vermin infestation,Moderate Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20170425,2017-04-25,83,Routine - Unscheduled,71322_20170425_103157,Food safety certificate or food handler card not available,Low Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20170425,2017-04-25,83,Routine - Unscheduled,71322_20170425_103109,Unclean or unsanitary food contact surfaces,High Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103147,Inadequate ventilation or lighting,Low Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103157,Food safety certificate or food handler card not available,Low Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103156,Permit license or inspection report not posted,Low Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103139,Improper food storage,Low Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103131,Moderate risk vermin infestation,Moderate Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103113,Sewage or wastewater contamination,High Risk
71322,Shabu House,354 CLEMENT St,94118,,,71322_20190621,2019-06-21,77,Routine - Unscheduled,71322_20190621_103138,Improper storage use or identification of toxic substances,Low Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20161212,2016-12-12,83,Routine - Unscheduled,71327_20161212_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20161212,2016-12-12,83,Routine - Unscheduled,71327_20161212_103131,Moderate risk vermin infestation,Moderate Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20161212,2016-12-12,83,Routine - Unscheduled,71327_20161212_103154,Unclean or degraded floors walls or ceilings,Low Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20161212,2016-12-12,83,Routine - Unscheduled,71327_20161212_103109,Unclean or unsanitary food contact surfaces,High Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20170810,2017-08-10,80,Routine - Unscheduled,71327_20170810_103131,Moderate risk vermin infestation,Moderate Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20170810,2017-08-10,80,Routine - Unscheduled,71327_20170810_103154,Unclean or degraded floors walls or ceilings,Low Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20170810,2017-08-10,80,Routine - Unscheduled,71327_20170810_103103,High risk food holding temperature,High Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20170810,2017-08-10,80,Routine - Unscheduled,71327_20170810_103109,Unclean or unsanitary food contact surfaces,High Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20190415,2019-04-15,88,Routine - Unscheduled,71327_20190415_103131,Moderate risk vermin infestation,Moderate Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20190415,2019-04-15,88,Routine - Unscheduled,71327_20190415_103139,Improper food storage,Low Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20190415,2019-04-15,88,Routine - Unscheduled,71327_20190415_103145,Improper storage of equipment utensils or linens,Low Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20190415,2019-04-15,88,Routine - Unscheduled,71327_20190415_103154,Unclean or degraded floors walls or ceilings,Low Risk
71327,TableTop Tap House,175 04th St,94103,,,71327_20190415,2019-04-15,88,Routine - Unscheduled,71327_20190415_103157,Food safety certificate or food handler card not available,Low Risk
71328,Fable,558 CASTRO St,94114,37.759928,-122.434945,71328_20180619,2018-06-19,92,Routine - Unscheduled,71328_20180619_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71328,Fable,558 CASTRO St,94114,37.759928,-122.434945,71328_20180619,2018-06-19,92,Routine - Unscheduled,71328_20180619_103133,Foods not protected from contamination,Moderate Risk
71356,Padrecito,901 Cole St,94117,37.765644,-122.449974,71356_20181016,2018-10-16,89,Routine - Unscheduled,71356_20181016_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71356,Padrecito,901 Cole St,94117,37.765644,-122.449974,71356_20181016,2018-10-16,89,Routine - Unscheduled,71356_20181016_103138,Improper storage use or identification of toxic substances,Low Risk
71356,Padrecito,901 Cole St,94117,37.765644,-122.449974,71356_20181016,2018-10-16,89,Routine - Unscheduled,71356_20181016_103102,Unclean hands or improper use of gloves,High Risk
71356,Padrecito,901 Cole St,94117,37.765644,-122.449974,71356_20170606,2017-06-06,87,Routine - Unscheduled,71356_20170606_103102,Unclean hands or improper use of gloves,High Risk
71356,Padrecito,901 Cole St,94117,37.765644,-122.449974,71356_20170606,2017-06-06,87,Routine - Unscheduled,71356_20170606_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71356,Padrecito,901 Cole St,94117,37.765644,-122.449974,71356_20170606,2017-06-06,87,Routine - Unscheduled,71356_20170606_103142,Unclean nonfood contact surfaces,Low Risk
71366,The Mill,736 DIVISADERO St,94117,,,71366_20180405,2018-04-05,92,Routine - Unscheduled,71366_20180405_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71366,The Mill,736 DIVISADERO St,94117,,,71366_20180405,2018-04-05,92,Routine - Unscheduled,71366_20180405_103131,Moderate risk vermin infestation,Moderate Risk
71366,The Mill,736 DIVISADERO St,94117,,,71366_20190411,2019-04-11,88,Routine - Unscheduled,71366_20190411_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71366,The Mill,736 DIVISADERO St,94117,,,71366_20190411,2019-04-11,88,Routine - Unscheduled,71366_20190411_103131,Moderate risk vermin infestation,Moderate Risk
71366,The Mill,736 DIVISADERO St,94117,,,71366_20190411,2019-04-11,88,Routine - Unscheduled,71366_20190411_103157,Food safety certificate or food handler card not available,Low Risk
71366,The Mill,736 DIVISADERO St,94117,,,71366_20190411,2019-04-11,88,Routine - Unscheduled,71366_20190411_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20171019,2017-10-19,92,Routine - Unscheduled,71380_20171019_103133,Foods not protected from contamination,Moderate Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20171019,2017-10-19,92,Routine - Unscheduled,71380_20171019_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20171019,2017-10-19,92,Routine - Unscheduled,71380_20171019_103142,Unclean nonfood contact surfaces,Low Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20180516,2018-05-16,94,Routine - Unscheduled,71380_20180516_103133,Foods not protected from contamination,Moderate Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20180516,2018-05-16,94,Routine - Unscheduled,71380_20180516_103142,Unclean nonfood contact surfaces,Low Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20161018,2016-10-18,88,Routine - Unscheduled,71380_20161018_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20161018,2016-10-18,88,Routine - Unscheduled,71380_20161018_103133,Foods not protected from contamination,Moderate Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20161018,2016-10-18,88,Routine - Unscheduled,71380_20161018_103120,Moderate risk food holding temperature,Moderate Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20190502,2019-05-02,92,Routine - Unscheduled,71380_20190502_103120,Moderate risk food holding temperature,Moderate Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20190502,2019-05-02,92,Routine - Unscheduled,71380_20190502_103145,Improper storage of equipment utensils or linens,Low Risk
71380,Curry Up Now,659 Valencia St,94110,37.762265,-122.421586,71380_20190502,2019-05-02,92,Routine - Unscheduled,71380_20190502_103150,Improper or defective plumbing,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20171213,2017-12-13,72,Routine - Unscheduled,71416_20171213_103102,Unclean hands or improper use of gloves,High Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20171213,2017-12-13,72,Routine - Unscheduled,71416_20171213_103154,Unclean or degraded floors walls or ceilings,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20171213,2017-12-13,72,Routine - Unscheduled,71416_20171213_103131,Moderate risk vermin infestation,Moderate Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20171213,2017-12-13,72,Routine - Unscheduled,71416_20171213_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20171213,2017-12-13,72,Routine - Unscheduled,71416_20171213_103156,Permit license or inspection report not posted,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20171213,2017-12-13,72,Routine - Unscheduled,71416_20171213_103109,Unclean or unsanitary food contact surfaces,High Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20171213,2017-12-13,72,Routine - Unscheduled,71416_20171213_103120,Moderate risk food holding temperature,Moderate Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20161114,2016-11-14,82,Routine - Unscheduled,71416_20161114_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20161114,2016-11-14,82,Routine - Unscheduled,71416_20161114_103148,No thermometers or uncalibrated thermometers,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20161114,2016-11-14,82,Routine - Unscheduled,71416_20161114_103155,Unapproved  living quarters in food facility,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20161114,2016-11-14,82,Routine - Unscheduled,71416_20161114_103157,Food safety certificate or food handler card not available,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20161114,2016-11-14,82,Routine - Unscheduled,71416_20161114_103156,Permit license or inspection report not posted,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20161114,2016-11-14,82,Routine - Unscheduled,71416_20161114_103131,Moderate risk vermin infestation,Moderate Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20161114,2016-11-14,82,Routine - Unscheduled,71416_20161114_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20190524,2019-05-24,76,Routine - Unscheduled,71416_20190524_103109,Unclean or unsanitary food contact surfaces,High Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20190524,2019-05-24,76,Routine - Unscheduled,71416_20190524_103154,Unclean or degraded floors walls or ceilings,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20190524,2019-05-24,76,Routine - Unscheduled,71416_20190524_103150,Improper or defective plumbing,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20190524,2019-05-24,76,Routine - Unscheduled,71416_20190524_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20190524,2019-05-24,76,Routine - Unscheduled,71416_20190524_103120,Moderate risk food holding temperature,Moderate Risk
71416,The Supremo Pizza LLC,87 06th St,94103,,,71416_20190524,2019-05-24,76,Routine - Unscheduled,71416_20190524_103114,High risk vermin infestation,High Risk
71422,Golden Catering,835 Jamestown Ave,94121,,,71422_20181016,2018-10-16,92,Routine - Unscheduled,71422_20181016_103134,Other moderate risk violation,Moderate Risk
71422,Golden Catering,835 Jamestown Ave,94121,,,71422_20181016,2018-10-16,92,Routine - Unscheduled,71422_20181016_103133,Foods not protected from contamination,Moderate Risk
71422,Golden Catering,835 Jamestown Ave,94121,,,71422_20190215,2019-02-15,90,Routine - Unscheduled,71422_20190215_103134,Other moderate risk violation,Moderate Risk
71422,Golden Catering,835 Jamestown Ave,94121,,,71422_20190215,2019-02-15,90,Routine - Unscheduled,71422_20190215_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71422,Golden Catering,835 Jamestown Ave,94121,,,71422_20190215,2019-02-15,90,Routine - Unscheduled,71422_20190215_103123,Food in poor condition,Moderate Risk
71430,Waraku,1638 Post St,94115,37.78577,-122.428802,71430_20180827,2018-08-27,90,Routine - Unscheduled,71430_20180827_103120,Moderate risk food holding temperature,Moderate Risk
71430,Waraku,1638 Post St,94115,37.78577,-122.428802,71430_20180827,2018-08-27,90,Routine - Unscheduled,71430_20180827_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71430,Waraku,1638 Post St,94115,37.78577,-122.428802,71430_20180827,2018-08-27,90,Routine - Unscheduled,71430_20180827_103154,Unclean or degraded floors walls or ceilings,Low Risk
71430,Waraku,1638 Post St,94115,37.78577,-122.428802,71430_20180827,2018-08-27,90,Routine - Unscheduled,71430_20180827_103139,Improper food storage,Low Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20180205,2018-02-05,86,Routine - Unscheduled,71440_20180205_103120,Moderate risk food holding temperature,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20180205,2018-02-05,86,Routine - Unscheduled,71440_20180205_103162,Other low risk violation,Low Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20180205,2018-02-05,86,Routine - Unscheduled,71440_20180205_103131,Moderate risk vermin infestation,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20180205,2018-02-05,86,Routine - Unscheduled,71440_20180205_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103157,Food safety certificate or food handler card not available,Low Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103102,Unclean hands or improper use of gloves,High Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103108,Contaminated or adulterated food,High Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103114,High risk vermin infestation,High Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103120,Moderate risk food holding temperature,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103132,Improper thawing methods,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103133,Foods not protected from contamination,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103148,No thermometers or uncalibrated thermometers,Low Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20161121,2016-11-21,57,Routine - Unscheduled,71440_20161121_103150,Improper or defective plumbing,Low Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20190401,2019-04-01,85,Routine - Unscheduled,71440_20190401_103150,Improper or defective plumbing,Low Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20190401,2019-04-01,85,Routine - Unscheduled,71440_20190401_103120,Moderate risk food holding temperature,Moderate Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20190401,2019-04-01,85,Routine - Unscheduled,71440_20190401_103139,Improper food storage,Low Risk
71440,"New Garden Restaurant, Inc.",716 Kearny St,94108,,,71440_20190401,2019-04-01,85,Routine - Unscheduled,71440_20190401_103109,Unclean or unsanitary food contact surfaces,High Risk
71456,Sam's Cable Car Lounge,222 Powell St,94102,37.786672,-122.408005,71456_20180409,2018-04-09,96,Routine - Unscheduled,71456_20180409_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71456,Sam's Cable Car Lounge,222 Powell St,94102,37.786672,-122.408005,71456_20161205,2016-12-05,96,Routine - Unscheduled,71456_20161205_103142,Unclean nonfood contact surfaces,Low Risk
71456,Sam's Cable Car Lounge,222 Powell St,94102,37.786672,-122.408005,71456_20161205,2016-12-05,96,Routine - Unscheduled,71456_20161205_103159,Worker safety hazards,Low Risk
71456,Sam's Cable Car Lounge,222 Powell St,94102,37.786672,-122.408005,71456_20190503,2019-05-03,89,Routine - Unscheduled,71456_20190503_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71456,Sam's Cable Car Lounge,222 Powell St,94102,37.786672,-122.408005,71456_20190503,2019-05-03,89,Routine - Unscheduled,71456_20190503_103109,Unclean or unsanitary food contact surfaces,High Risk
71460,Hard Water,Pier 3  Suite 102,94111,,,71460_20190520,2019-05-20,76,Routine - Unscheduled,71460_20190520_103103,High risk food holding temperature,High Risk
71460,Hard Water,Pier 3  Suite 102,94111,,,71460_20190520,2019-05-20,76,Routine - Unscheduled,71460_20190520_103112,No hot water or running water,High Risk
71460,Hard Water,Pier 3  Suite 102,94111,,,71460_20190520,2019-05-20,76,Routine - Unscheduled,71460_20190520_103138,Improper storage use or identification of toxic substances,Low Risk
71460,Hard Water,Pier 3  Suite 102,94111,,,71460_20190520,2019-05-20,76,Routine - Unscheduled,71460_20190520_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71460,Hard Water,Pier 3  Suite 102,94111,,,71460_20190520,2019-05-20,76,Routine - Unscheduled,71460_20190520_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20190826,2019-08-26,94,Routine - Unscheduled,71469_20190826_103120,Moderate risk food holding temperature,Moderate Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20190826,2019-08-26,94,Routine - Unscheduled,71469_20190826_103157,Food safety certificate or food handler card not available,Low Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20180117,2018-01-17,98,Routine - Unscheduled,71469_20180117_103161,Low risk vermin infestation,Low Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20180723,2018-07-23,87,Routine - Unscheduled,71469_20180723_103114,High risk vermin infestation,High Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20180723,2018-07-23,87,Routine - Unscheduled,71469_20180723_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20180723,2018-07-23,87,Routine - Unscheduled,71469_20180723_103154,Unclean or degraded floors walls or ceilings,Low Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20170714,2017-07-14,94,Routine - Unscheduled,71469_20170714_103144,Unapproved or unmaintained equipment or utensils,Low Risk
71469,Papa John's Pizza,969 Sutter St,94109,,,71469_20170714,2017-07-14,94,Routine - Unscheduled,71469_20170714_103131,Moderate risk vermin infestation,Moderate Risk
71476,Chou Chou Bakery Bistro,400 Dewey Blvd,94116,37.747174,-122.459368,71476_20180628,2018-06-28,92,Routine - Unscheduled,71476_20180628_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
71476,Chou Chou Bakery Bistro,400 Dewey Blvd,94116,37.747174,-122.459368,71476_20180628,2018-06-28,92,Routine - Unscheduled,71476_20180628_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
71476,Chou Chou Bakery Bistro,400 Dewey Blvd,94116,37.747174,-122.459368,71476_20161207,2016-12-07,96,Routine - Unscheduled,71476_20161207_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
71510,Hotel Nikko San Francisco,222 Mason St 2nd Foor,94102,37.785556,-122.409438,71510_20171026,2017-10-26,91,Routine - Unscheduled,71510_20171026_103103,High risk food holding temperature,High Risk
